school_id,institution_name,province,type,onboarding_status
300101196,"METSEMANTSI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101239,"MMITSATSHIPI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101273,"MOEDI SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101304,"MOHOLENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101360,"MONOKETSI INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101373,"MORALADI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101402,"MOSHAWENG SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101450,"MOTSHWARAKGOLE INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101486,"NAMETSEGANG SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101492,"NCWELENGWE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101503,"NCWENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101496,"NEW SNAUSWANE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300045304,"NOORD-KAAP PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101550,"OARABILE INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300051202,"OASIS EXCELLENCE ACADEMY",Northern Cape,"Independent School (PRIMARY)",unclaimed
300101553,"OBONTSE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101562,"OLEBOGENG INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101568,"OMANG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101579,"OREEDITSE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101598,"PAKO SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101614,"PERTH PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101617,"PHAKANE SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101655,"PITSO JANTJIE SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101691,"PULELO PRIMARY SCHOOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101753,"RAPELANG INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101776,"REAITEKA INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101783,"REARATA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101790,"REEBONE INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300101812,"REITEMOGETSE PRIMARY  SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101821,"REKGARATLHILE SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101825,"RELEKILE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101827,"REMMOGO SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101851,"ROBANYANE TOTO II PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101862,"RUSFONTEIN PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101901,"SEDIBENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101920,"SEGOPOTSO INTERMEDIATE SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300101919,"SEGOYANA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101922,"SEGWANENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101955,"SENGAE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101974,"SESHENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101985,"SEUPE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101991,"SHALANA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300101998,"SIMOLOLANG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300044304,"SISHEN INTERMEDIATE MINE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300044218,"SISHEN PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300051401,"SPROUT ACADEMY",Northern Cape,"Independent School (COMBINED)",unclaimed
300102079,"THAE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300102081,"THAGANYANE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300102117,"THUSEGO INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102193,"TONGWANE INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102200,"TSAELENGWE INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102209,"TSELANCHO INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102234,"TSHIMOLOGO INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102261,"TSINENG PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300104019,"TSOE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300102050,"TT LEKALAKE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300045213,"VAN ZYLSRUS INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300102314,"VLAKFONTEIN INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300057201,"WRENCHVILLE NEW PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300045218,"WRENCHVILLE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034312,"AGGENEYS INTERNATIONAL ACADEMY",Northern Cape,"Independent School (COMBINED)",unclaimed
300034301,"AGGENEYS LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034302,"BRANDVLEI INTERMEDIÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300032201,"BUFFELSRIVIER VGK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031201,"BULLETRAP PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034201,"CAROLUSBERG PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031202,"CONCORDIA PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031401,"CONCORDIA SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300033203,"DIEPDRIFT PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032301,"DR IZAK VAN NIEKERK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031203,"DRYFSAND PRIMÊRE  SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031204,"ELIZABETH WIMMER PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031205,"FERDINAND BRECHER PRIMARY",Northern Cape,"Public School (PRIMARY)",unclaimed
300032302,"FJ SMIT (NGK) INTERMEDIÊRE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300034303,"FRANCOIS VISSER PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032212,"FRASERBURG  ACADEMY",Northern Cape,"Independent School (PRIMARY)",unclaimed
300033301,"FRASERBURG GEKOMBINEERDE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300033304,"GEKOMBINEERDESKOOL WILLISTON",Northern Cape,"Public School (SECONDARY)",unclaimed
300034203,"GOODHOUSE NGK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033206,"HANTAM PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033401,"HANTAM SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300034206,"HOËRSKOOL AGGENEYS",Northern Cape,"Public School (SECONDARY)",unclaimed
300031402,"HOËRSKOOL ALEXANDERBAAI",Northern Cape,"Public School (SECONDARY)",unclaimed
300034304,"HOËRSKOOL BOESMANLAND",Northern Cape,"Public School (SECONDARY)",unclaimed
300033402,"HOËRSKOOL CALVINIA",Northern Cape,"Public School (SECONDARY)",unclaimed
300033302,"HOËRSKOOL GARIES",Northern Cape,"Public School (SECONDARY)",unclaimed
300032401,"HOËRSKOOL NAMAKWALAND",Northern Cape,"Public School (SECONDARY)",unclaimed
300032303,"JJ LAMBERT PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031207,"JOHAN HEIN PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032205,"KAMIESKROON PRIMÊR",Northern Cape,"Public School (PRIMARY)",unclaimed
300032305,"KHARKAMS GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300032202,"KHEIS MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032203,"KLIPFONTEIN MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034205,"LAERSKOOL  BRANDVLEI",Northern Cape,"Public School (PRIMARY)",unclaimed
300033209,"LAERSKOOL CALVINIA",Northern Cape,"Public School (PRIMARY)",unclaimed
300033204,"LAERSKOOL ELANDSVLEI",Northern Cape,"Public School (PRIMARY)",unclaimed
300031208,"LAERSKOOL GAFFIE MAREE",Northern Cape,"Public School (PRIMARY)",unclaimed
300032306,"LELIEFONTEIN INTERMEDIATE SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032211,"LEPELSFONTEIN RK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033211,"LOERIESFONTEIN HOËRSKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300033305,"LOERIESFONTEIN LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033307,"MALHERBE HUMAN INTERMEDIÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032206,"MARAIS GEDENK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032307,"MATJIESKLOOF RK  INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300033214,"MIDDELPOS PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031302,"NABABEEP GEKOMBINEERDE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300033308,"NICO BEKKER INTERMEDIATE SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034207,"NORAP MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034208,"NOURIVIER MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034309,"OKIEP HOËR SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300034306,"OKIEP LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034209,"PAULSHOEK MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034308,"PELLA (RK) INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300031304,"PORT NOLLOTH (RK) INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300032308,"PORT NOLLOTH HOËRSKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300031209,"PORT NOLLOTH LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033313,"PROTEA  HOËRSKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300033306,"PROTEA LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033309,"ROGGEVELD INTERMEDIATE SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031210,"ROOIWAL (VGK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032402,"SA VAN WYK  HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300031305,"SACRED HEART (RK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032207,"SOEBATSFONTEIN NGK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300032208,"SPOEGRIVIER MET PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033314,"SPRINGBOK CHRISTIAN ACADEMY",Northern Cape,"Independent School (COMBINED)",unclaimed
300032209,"SPRINGBOK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034401,"ST ANNA SEKONDÊRE PRIVAATSKOOL",Northern Cape,"Independent School (SECONDARY)",unclaimed
300034210,"ST ANNES PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031306,"ST CYPRIANS INTERMEDIATE SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034310,"ST PHILOMENA INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300031403,"STEINKOPF SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300031211,"STEPHEN MALHERBE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300033303,"SUTHERLAND COMBINED SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300034214,"TNJ VAN DER WALT KOLLEGE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300032210,"TWEERIVIER METODISTE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300031212,"VIOOLSDRIF PRIMÊRE  SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300034311,"WILLISTON JUNIOR KOLLEGE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300034212,"WITBANK PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300016201,"AALWYN INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300021201,"ALPHA PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300016202,"ANDERSON PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024301,"BENNIE GROENEWALD PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022202,"BLOUKRANS PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300011404,"BONGANI  SECONDARY SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300011301,"BONGANI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300011202,"BUCKLANDS (NGK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024302,"CARNARVON HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300024202,"CARNARVON PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300023302,"COLESBERG GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300023203,"COLESBERG PUBLIC PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021101,"DE AAR JUNIOR PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024203,"DELTA PRIMARY SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024204,"DOMBIETERSFONTEIN PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300011305,"DOUGLAS GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300025201,"DOUGLAS LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024223,"ELIOR AKADEMIE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300021202,"EMTHANJENI PUBLIC PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300023401,"ENOCH MTHETHO SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300023301,"EUREKA INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300022402,"GARIEP HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300013204,"GRANGE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300016301,"GRIQUATOWN INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300024309,"HANOVER DESTINY ACADEMY",Northern Cape,"Independent School (PRIMARY)",unclaimed
300023210,"HANOVER PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021203,"HAYES PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022301,"HOPETOWN GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300021401,"HOËRSKOOL DE AAR",Northern Cape,"Public School (SECONDARY)",unclaimed
300024303,"HOËRSKOOL RICHMOND",Northern Cape,"Public School (SECONDARY)",unclaimed
300025301,"HOËRSKOOL RIVERSIDE",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300022305,"HOËRSKOOL STEYNVILLE",Northern Cape,"Public School (SECONDARY)",unclaimed
300022303,"HOËRSKOOL THERON",Northern Cape,"Public School (SECONDARY)",unclaimed
300024206,"HUTCHINSON PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300015202,"IKAGENG INTERMEDIÊRE  SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300024305,"IKHAYA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300023280,"IKHWEZI LOKUSA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024207,"JJ BOOYSEN PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022203,"JJ DREYER PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024209,"JOHN ROSSOUW PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021204,"KAREEVILLE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024224,"KAROO AKADEMIE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300016401,"KARRIKAMA HOËRSKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300016207,"KELEMOGILE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021205,"KEURTJIEKLOOF PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021207,"LAERSKOOL DE AAR",Northern Cape,"Public School (PRIMARY)",unclaimed
300023304,"LOWRYVILLE INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300022304,"LUVUYO PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021403,"MONWABISI SENIOR SECONDARY SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300043307,"MÔRESON INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300023209,"NORVALSPONT INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300023404,"NOUPOORT CHRISTIAN COLLEGE",Northern Cape,"Independent School (SECONDARY)",unclaimed
300023303,"NOUPOORT GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300011208,"OLIERIVIER MARIANETTE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021303,"ORANIA CVO GEKOMBINEERDE SKOOL",Northern Cape,"Independent School (COMBINED)",unclaimed
300022214,"ORANJE DIAMANT PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021404,"ORION SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300024215,"PAMPOENPOORT PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021402,"PETRUSVILLE HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300021304,"PETRUSVILLE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300023402,"PHAKAMISANI HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300021305,"PHILIPSTOWN PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021306,"PHILIPVALE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021208,"PHILLIPSTOWN HOËRSKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300011210,"PLOOYSBURG INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300022302,"PRIESKA GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300022206,"PRIESKA PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022208,"RD WILLIAMS PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022210,"SAAMSTAAN PRIMÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300011211,"SALT LAKE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022306,"SONSKYN INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300023215,"SS MADIKANE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021211,"ST JOHNS (RC) PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022215,"STEYNVILLE PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022307,"STRYDENBURG GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300023403,"UMSO HIGH SCHOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300023306,"UMTHOMBO WOLWAZI INTERMEDIATE FARM SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300011214,"VAAL-ORANJE PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300015208,"VAALLUS (NGK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024221,"VAN DER WALTSPOORT PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300024306,"VAN RENSBURG PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300022309,"VAN WYKSVLEI INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300021405,"VERITAS SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300024304,"VICTORIA-WES GEKOMBINEERDE SKOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300024307,"VICTORIA-WES INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300021307,"VISISANI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300023217,"VLUGFONTEIN INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300021308,"VOLKSKOOL ORANIA GEKOMBINEERD",Northern Cape,"Independent School (COMBINED)",unclaimed
300043215,"VOLOP INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300011302,"WESLAAN SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300021212,"WILLIE THERON PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300021213,"ZINGISANI PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300044221,"AGANG-THUTO PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300041401,"AJ FERREIRA SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300043201,"ALHEIT (NGK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300054207,"AMARANTUS AKADEMIE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300044201,"ASMANDIA PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300044202,"ASSMANG PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300043202,"ASSUMPTA (RK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300043228,"AUGRABIES AKADEMIE",Northern Cape,"Independent School (PRIMARY)",unclaimed
300043212,"AUGRABIES INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300042301,"BLAAUWSKOP (RC) INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300044401,"BLINKKLIP SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300042201,"BLOEMSMOND PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300043301,"BRANDBOOM INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300043401,"CARLTON VAN HEERDEN SEKONDÊRE SKOOL",Northern Cape,"Public School (SECONDARY)",unclaimed
300043204,"CILLIE (NGK) PRIMÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300042223,"CORNELIUS JANSEN PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300045305,"CUM LAUDE ONAFHANKLIKE SKOOL",Northern Cape,"Independent School (PRIMARY)",unclaimed
300045302,"DANIËLSKUIL COMBINED SCHOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300045301,"DANIËLSKUIL INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300045203,"DIE KUIL INTERMEDIÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300041221,"ELAND SCHOOL",Northern Cape,"Independent School (PRIMARY)",unclaimed
300041101,"FANIE MALAN LAERSKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300044204,"FINSCH (SSKV) PRIMARY SCHOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300041202,"FRANCISCUS INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300043207,"FRANK BIGGS PRIMÊRE SKOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300042302,"FRIERSDALE (RK) INTERMEDIATE SCHOOL",Northern Cape,"Public School (COMBINED)",unclaimed
300043208,"GARIEPWATER PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300041204,"GROOT MIER (VGK) PRIMÊRE SKOOL",Northern Cape,"Public School (PRIMARY)",unclaimed
300043302,"GROOTDRINK INTERMEDIATE SCHOOL",Northern Cape,"Public School (INTERMEDIATE)",unclaimed
300041402,"HOËRSKOOL DUINEVELD",Northern Cape,"Public School (SECONDARY)",unclaimed
300043402,"HOËRSKOOL GROBLERSHOOP",Northern Cape,"Public School (SECONDARY)",unclaimed
300043403,"HOËRSKOOL MARTIN OOSTHUIZEN",Northern Cape,"Public School (SECONDARY)",unclaimed
