school_id,institution_name,province,type,onboarding_status
ZAF-P-500140193,"ESIDIDINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500140230,"ESIDINSI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500140267,"ESIDUMBINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500311022,"ESIGEDENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500140378,"ESIGODINI PUBLIC PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500425204,"ESIHLONTLWENI JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500140452,"ESIHLUSHWANENI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500140563,"ESIKHAWINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500140637,"ESIKHUMBUZWENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141118,"ESIPHONDWENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141303,"ESIQHOQHWENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141340,"ESIQIWINI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141451,"ESIVIVANENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500342583,"ESIZIBENI COMPREHENSIVE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141599,"ESKHULULIWE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500141636,"ESOKHENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141673,"ESSELEN HEIGHTS PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500328521,"ESTCOURT CHRISTIAN ACADEMY",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500141710,"ESTCOURT HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141784,"ESTCOURT PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500141858,"ESTCOURT SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141821,"ESTCOURT SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500141895,"ESTHER PAYNE SMITH SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500425241,"ETEMBENI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500142117,"ETHAFENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142154,"ETHAKASANI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500311910,"ETHANGENI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500142228,"ETHEKWINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500207311,"ETHUBALETHU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142376,"ETHULWANE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142598,"EVANE INTERMEDIATE SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500142672,"EVEREST HEIGHTS PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142709,"EVEREST PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142746,"EVERGREEN PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500142968,"EXHAPHOZINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500143005,"EZAKHELENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143042,"EZAKHENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143079,"EZAMUKUTHULA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500143190,"EZIBUKWENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143227,"EZIFUNDENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143264,"EZIGQIZWENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500425278,"EZIMPUNGENI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500143560,"EZINDLOVINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500316572,"EZINHLABENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143634,"EZINQOLENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143745,"EZITHABENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500143782,"EZULWINI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500143893,"EZWELIHLE COMBINED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500143856,"EZWENILETHU SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500144004,"FAIRBREEZE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500144041,"FAIRBREEZE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500144152,"FAIRVALE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500440929,"FAITH MLABA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500144263,"FAITH-WAY CHRISTIAN SCHOOL T/A FAITHWAY COLLEGE",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500144374,"FALAZA COMPREHENSIVE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500144411,"FALCON PARK PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500144448,"FALETHU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500341399,"FELIFA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500306619,"FELIXTON COLLEGE",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500144633,"FERDINAND PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500311466,"FERNDALE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500144670,"FERNDALE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500493432,"FERNHAM PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500144707,"FERRUM HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500144744,"FEZOKUHLE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500144781,"FILIDI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145040,"FLORATON PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500145077,"FLORENCE BOOTH PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500145188,"FOLWENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145262,"FORDERVILLE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500254634,"FOREST HILL PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500145336,"FORESTHAVEN SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500425315,"FOUNTAINS JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500319532,"FRANKLIN SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145669,"FUMANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500305620,"FUNDINDUKU SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145891,"FUNDOKUHLE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145854,"FUNDOKUHLE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500145928,"FUNDUKHALIPHE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146039,"FUNIZWE COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500146113,"FUNULWAZI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146187,"FUNUNDU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146298,"FYNNLAND SENIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500146372,"GABANGAYE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500146409,"GABANGEMFUNDO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500146483,"GABANGEZWE JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146557,"GABANGOLWAZI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500146631,"GABIGABI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146668,"GADELENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500446257,"GADOKUWAYO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500146742,"GAJU SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500320235,"GALA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146816,"GALENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146853,"GAMALAKHE COMMERCIAL HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500146890,"GAMALAKHE JUNIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500339586,"GAMULA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147001,"GANGES SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147075,"GANNAHOEK PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500207829,"GARDENIA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500147112,"GARDENS COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500147223,"GAWOZI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147445,"GCEWU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147482,"GCILIMA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500147556,"GCINIMFUNDO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147593,"GCININHLIZIYO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500147741,"GCOTOI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500147815,"GCWALAMOYA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500306656,"GCWALULWAZI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500425352,"GCWENTSA JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500148000,"GELEKEDLE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148037,"GELOFTE SKOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500335072,"GEORGE CALTEX PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500148185,"GEORGE CAMPBELL TECHNICAL HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148222,"GEORGE CATO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500289747,"GEORGE MBHELE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148259,"GEORGEDALE FULL SERVICE SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500148296,"GEORGENAU COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500148333,"GEORGETOWN HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148481,"GEZANGANE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500148666,"GIJIMA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500148703,"GIJIMANA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500323602,"GIJIMANI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500320124,"GILONKI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148851,"GINGINDLOVU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500322085,"GINYANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500425389,"GINYIQHINGA SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500148962,"GLEDHOW PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500148999,"GLEN EDWARD SECODARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500149406,"GLENCOE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500425426,"GLENGARRY JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500149517,"GLENHAVEN SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500149554,"GLENHILLS PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500149591,"GLENHILLS SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500149665,"GLENMORE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500149702,"GLENOVER SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500149813,"GLENRIDGE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500149924,"GLENWOOD HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500246198,"GLENWOOD PREPARATORY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500341658,"GLENWOOD PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500150109,"GOBANDLOVU PRIMARY SCHOOL SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500150183,"GOBHELA PRIMARY FULL SERVICE SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500150294,"GOBINDLOVU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500150331,"GOBIZEMBE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500150405,"GOBUME HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500150479,"GODLOZA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500150590,"GOKUL PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500310652,"GOLELA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500150886,"GOLOKODO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500153729,"GOLOZELA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500445887,"GOODHOME SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151108,"GOQO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151145,"GORDON MEMORIAL HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151293,"GQAMA SENIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151330,"GQAMNJENGELANGA COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500326488,"GQOKAMANDLA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151367,"GQOKINSIMBI COMPREHENSIVE TECHNICAL HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151404,"GQOKUBUKHOSI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500335220,"GRACE COLLEGE",KwaZulu-Natal,"Independent School",unclaimed
ZAF-I-500489732,"GRACE MISSION SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500151552,"GRANTHAM PARK PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500339068,"GRANTLEIGH SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-I-500305361,"GRATTON SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500151626,"GREEN HILL PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151663,"GREENBURY PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151700,"GREENBURY SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151737,"GREENHEIGHTS PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151885,"GREENWOOD PARK PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151922,"GREYTOWN HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500151996,"GREYTOWN JUNIOR SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500151959,"GREYTOWN PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500152033,"GREYTOWN SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500278980,"GREYVILLE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500152070,"GROENVLEI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500152144,"GROSVENOR BOYS' HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152181,"GROSVENOR GIRLS HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152218,"GROUTVILLE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152255,"GROVE-END SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152403,"GUBUZELA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500152477,"GUDU SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152514,"GUGULESIZWE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500443630,"GUZANA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152699,"GWADU-ZENEX PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500401820,"GWEJOBOMVU S.S. SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500152884,"GWIJA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500271358,"H.MANTSHINGA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500158878,"H.P. NGWENYA PUBLIC PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500152995,"HABENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500153069,"HAFULENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500153143,"HALADU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500153365,"HAMBANGENDLELA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500153439,"HAMBISANANI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500153513,"HAMILTON MAKHANYA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500505309,"HAMPTONS HIGH SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500153550,"HAMU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500153661,"HARBURG INTERMEDIATE FARM SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500153772,"HARDING PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500153846,"HARDING SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500153809,"HARDING STATE-AIDED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500444666,"HARPO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500324120,"HARTLEY ROAD PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500498205,"HARVEST ACADEMY",KwaZulu-Natal,"Independent School",unclaimed
ZAF-I-500154031,"HARVEST COMBINED SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500154105,"HAVENPARK SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500493876,"HAYFIELDS PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500154364,"HAYTHORNE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
